customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,total_active_services,is_month_to_month,has_auto_payment,support_security_bundle,avg_total_charge_per_month,charge_gap_vs_average,monthly_charge_log,total_charge_log,monthly_x_tenure,charge_per_service,tenure_inverse,has_internet,has_fiber,fiber_no_security,fiber_no_support,fiber_no_security_support,month_to_month_fiber,electronic_check_m2m,short_tenure_high_charge,new_customer,very_low_tenure,very_long_tenure,streaming_count,backup_protection_count,support_count,risk_service_gap_count,contract_commitment_score,payment_risk_score,contract_x_tenure,contract_x_monthly,support_x_fiber,services_x_tenure,is_senior_m2m,dependents_partner_score,paperless_echeck,no_protection_services,internet_service_group,payment_contract_group,tenure_band,tenure_bucket,monthly_charge_band,tenure_charge_band,churn_probability,risk_tier,intervention_candidate,recommended_action,recommendation_rationale,Churn
9851-KIELU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,7,1,0,1,104.33,5.769999999999996,4.7104306966455844,6.951102083485503,1101.0,15.728571428571428,0.09090909090909091,1,1,0,0,0,1,1,1,0,0,0,2,2,2,0,0,3,0,0.0,2,70,0,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,premium,7-12_premium,0.6366842404223005,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,2,1,0,0,72.0875,3.1624999999999943,4.334017415487521,6.35905470278722,602.0,37.625,0.1111111111111111,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,3,0,0.0,0,16,0,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.6931292731867433,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4226-KKDON,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,4,1,0,0,65.11875,1.53125,4.214347354616797,6.2575717978543075,533.2,16.6625,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,3,0,0.0,0,32,0,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.22743608224875378,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,1,0,1,0,20.907971014492755,-0.5579710144927539,3.0610517396746335,7.274929907801973,1404.15,20.35,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,69,20.35,0,69,0,2,0,1,No_One year,Credit card (automatic)_One year,49-72 months,49-72,low,49-72_low,0.02012494085036444,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,2,1,1,0,76.4608695652174,-0.8608695652173992,4.338597076746545,7.472841789474565,1738.8,37.8,0.041666666666666664,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0,46,0,0,0,1,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,13-24 months,13-24,high,13-24_high,0.34540131646022165,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
1767-CJKBA,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,2,0,0,0,25.722727272727273,-0.6227272727272712,3.261935314328648,7.437618531625265,1656.6000000000001,12.55,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,132,50.2,0,132,0,0,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.009318127524073417,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,6,1,0,0,102.45,0.0,4.639088404191552,4.639088404191552,102.45,17.075,0.5,1,1,0,1,0,1,1,1,1,1,0,2,1,1,2,0,3,0,0.0,1,6,0,2,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,premium,0-3_premium,0.8791256350075197,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,1,1,0,0,19.333333333333332,0.6166666666666671,3.0421386463681466,4.07753744390572,59.849999999999994,19.95,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0.0,0,3,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.15973544386552202,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4256-ZWTZI,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.0,286.8,2,1,0,0,57.36,-6.359999999999999,3.9512437185814275,5.662265794453267,255.0,25.5,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0.0,0,10,0,1,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.2472134926347697,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,2,1,0,0,51.2,0.0,3.955082494888593,3.955082494888593,51.2,25.6,0.5,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,2,0,0.0,0,2,0,1,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.41039457724950124,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2754-XBHTB,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,2,1,1,0,79.35,-1.6999999999999886,4.365007629504287,6.572492310900909,698.85,38.825,0.1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,4,0,1,0,0.0,0,18,0,0,0,1,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,high,7-12_high,0.5956067388095913,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,4,0,1,0,60.791666666666664,2.9083333333333385,4.169761201506855,7.6914284862414535,2293.2000000000003,15.925,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,36,63.7,0,144,0,2,0,0,DSL_One year,Credit card (automatic)_One year,25-48 months,25-48,high,25-48_high,0.08079500564303929,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
3301-VKTGC,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,4,0,1,0,83.77352941176471,1.726470588235287,4.460144413937834,8.647800312523513,5814.0,21.375,0.014492753623188406,1,1,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,68,85.5,1,272,0,2,0,0,Fiber optic_One year,Bank transfer (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.059601761629714936,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
2877-VDUER,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,2,0,0,0,39.53142857142857,1.3685714285714283,3.735285826928092,7.233166568243925,1431.5,20.45,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,35,40.9,0,70,0,2,0,0,DSL_One year,Mailed check_One year,25-48 months,25-48,moderate,25-48_moderate,0.06512525283709336,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7717-BICXI,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1205.05,1,0,0,0,20.084166666666665,0.465833333333336,3.070375816549757,7.095105835797533,1233.0,20.55,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,120,41.1,0,60,0,2,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.008378752682535767,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,6,0,0,1,75.42569444444445,-0.8756944444444485,4.3247946887187485,8.599998234172947,5367.599999999999,12.424999999999999,0.0136986301369863,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,2,144,149.1,0,432,0,2,0,0,DSL_Two year,Mailed check_Two year,49-72 months,49-72,high,49-72_high,0.009911177918294267,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,0,0,0,20.67666666666667,-0.27666666666667084,3.0633909220278057,6.836742511735718,917.9999999999999,20.4,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,45,20.4,0,45,0,0,1,1,No_One year,Electronic check_One year,25-48 months,25-48,low,25-48_low,0.03898062785207993,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,1
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,3,0,1,0,87.77162162162162,3.428378378378383,4.523960130562548,8.08596402192139,3374.4,30.400000000000002,0.02631578947368421,1,1,1,1,1,0,0,0,0,0,0,2,0,0,4,1,1,37,91.2,0,111,0,2,0,1,Fiber optic_One year,Credit card (automatic)_One year,25-48 months,25-48,premium,25-48_premium,0.15505142960829765,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,2,1,0,0,50.050000000000004,0.6499999999999986,3.9454577815143836,5.861782877638206,354.90000000000003,25.35,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0.0,0,14,0,2,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.17264942307033934,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2108-YKQTY,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,2,1,1,0,37.825,12.875,3.9454577815143836,5.025852259901116,202.8,25.35,0.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0.0,0,8,0,0,0,0,DSL_Month-to-month,Credit card (automatic)_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.2878465726715198,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
3658-KIBGF,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,3,1,0,0,54.9,0.0,4.023564380161053,4.023564380161053,54.9,18.3,0.5,1,0,0,0,0,0,1,0,1,1,0,0,1,1,2,0,3,0,0.0,0,3,0,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.5606619306023921,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
5482-NUPNA,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,272.15,4,1,0,1,68.0375,-7.637499999999996,4.117409835153096,5.610021094841726,241.6,15.1,0.2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2,0,0.0,0,16,0,0,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,4-6,high,4-6_high,0.15068163500123025,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
7410-KTVFV,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,2,1,0,0,48.797222222222224,0.7527777777777729,3.9229629454664803,6.779182998182373,891.9,24.775,0.05263157894736842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0.0,0,36,0,1,0,0,DSL_Month-to-month,Mailed check_Month-to-month,13-24 months,13-24,moderate,13-24_moderate,0.22951913006976477,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,5,0,0,0,72.72083333333333,1.3291666666666657,4.318154558079471,6.772679837785048,888.5999999999999,14.809999999999999,0.07692307692307693,1,0,0,0,0,0,0,1,0,0,0,2,0,1,3,1,2,12,74.05,0,60,0,0,0,0,DSL_One year,Mailed check_One year,0-12 months,7-12,high,7-12_high,0.14653000913662267,low,True,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,1
8821-XNHVZ,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,2,1,0,0,80.05,0.0,4.395066248181685,4.395066248181685,80.05,40.025,0.5,1,1,1,1,1,1,0,1,1,1,0,1,0,0,4,0,2,0,0.0,0,2,0,2,0,1,Fiber optic_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,high,0-3_high,0.8123405235638551,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
8224-KDLKN,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1738.9,2,0,1,0,24.15138888888889,0.8486111111111114,3.258096538021482,7.46158291929267,1800.0,12.5,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,144,50.0,0,144,0,2,0,1,No_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.012314358628831495,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
4825-FUREZ,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,1,0,0,0,19.892857142857142,0.35714285714285765,3.056356895370426,6.729226520426879,850.5,20.25,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,84,40.5,0,42,0,1,0,1,No_Two year,Electronic check_Two year,25-48 months,25-48,low,25-48_low,0.01699990639921692,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,2,1,0,0,71.3625,4.737499999999997,4.345103280569283,7.446410054666804,1826.3999999999999,38.05,0.04,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,48,1,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,high,13-24_high,0.5210643793535721,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,2,0,1,0,78.24038461538461,0.7096153846153896,4.381401439279963,7.618373940454087,2052.7000000000003,39.475,0.037037037037037035,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4,1,1,26,78.95,0,52,0,2,0,1,Fiber optic_One year,Bank transfer (automatic)_One year,25-48 months,25-48,high,25-48_high,0.15162996049985986,low,True,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
4227-OJHAL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5163.0,6,0,1,0,75.92647058823529,-2.92647058823529,4.30406509320417,8.549466751966532,4964.0,12.166666666666666,0.014492753623188406,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,68,73.0,0,408,0,2,0,0,DSL_One year,Credit card (automatic)_One year,49-72 months,49-72,high,49-72_high,0.05497985649360137,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7279-NMVJC,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,1,0,1,0,19.008823529411764,0.8911764705882348,3.039749158970765,5.781206371621004,338.29999999999995,19.9,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,17,19.9,0,17,0,0,0,1,No_One year,Bank transfer (automatic)_One year,13-24 months,13-24,low,13-24_low,0.026225749057275434,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8591-TKMZH,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,7,0,0,1,111.10508474576271,-0.00508474576271567,4.719391330078114,8.788166445804755,6554.9,15.87142857142857,0.016666666666666666,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,118,222.2,2,413,0,2,0,0,Fiber optic_Two year,Mailed check_Two year,49-72 months,49-72,premium,49-72_premium,0.06833864710792406,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
9283-LZQOH,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4,896.75,2,1,1,0,68.98076923076923,5.419230769230779,4.32280727501391,6.799891633106192,967.2,37.2,0.07142857142857142,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0,26,0,2,0,1,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,13-24 months,13-24,high,13-24_high,0.5016618094586222,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
3594-IVHJZ,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,1,1,0,0,21.225,-0.7750000000000021,3.065724645374026,3.7716108517114013,40.9,20.45,0.3333333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0.0,0,2,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.19235256902291456,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1945-XISKS,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,1,0,0,0,19.928358208955224,-0.27835820895522545,3.027715319407042,7.197585043491377,1316.55,19.65,0.014705882352941176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,134,39.3,0,67,0,1,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.007772161173141626,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
4359-INNWN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,1,0,1,0,19.876470588235293,0.17352941176470793,3.0469005601283903,5.825705078613006,340.85,20.05,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,17,20.05,0,17,0,0,0,1,No_One year,Credit card (automatic)_One year,13-24 months,13-24,low,13-24_low,0.029770390171605474,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,7,0,0,1,78.66760563380281,1.4323943661971867,4.395682961121367,8.628090351531826,5687.099999999999,11.442857142857141,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,2,142,160.2,0,497,0,1,0,0,DSL_Two year,Mailed check_Two year,49-72 months,49-72,high,49-72_high,0.012509209590783587,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
